Name,Ticker,Sub-Industry,Industry,sales_2022,sales_2023,sales_2024,expenses_2022,expenses_2023,expenses_2024,other_income_2022,other_income_2023,other_income_2024,interest_2022,interest_2023,interest_2024,depreciation_2022,depreciation_2023,depreciation_2024,tax%_2022,tax%_2023,tax%_2024,div_payout%_2022,div_payout%_2023,div_payout%_2024,equity_capital_2022,equity_capital_2023,equity_capital_2024,reserves_2022,reserves_2023,reserves_2024,borrowings_2022,borrowings_2023,borrowings_2024,CL_2022,CL_2023,CL_2024,fixed_assets_2022,fixed_assets_2023,fixed_assets_2024,cwip_2022,cwip_2023,cwip_2024,investments_2022,investments_2023,investments_2024,other_assets_2022,other_assets_2023,other_assets_2024,cfo_2022,cfo_2023,cfo_2024,cfi_2022,cfi_2023,cfi_2024,cff_2022,cff_2023,cff_2024,MCap,Price,P/E,PromoterHold,About,MCap_category,EBIT_2024,EBIT_2023,EBIT_2022,operating_margin_24,operating_margin_23,operating_margin_22,avg_operating_margin,shares_outstanding,P/R,cash,CA_2024,CA_2023,CA_2022,Change_WC_24-23,Change_WC_23-22,Reinv_rate_24,Reinv_rate_23,Equity_2024,Equity_2023,Equity_2022,invested_capital_2024,invested_capital_2023,invested_capital_2022,ROC_2024,ROC_2023,ROC_2022,ROE,sales_to_capital_24-23,sales_to_capital_23-22,debt%_2024,debt%_2023,debt%_2022,avg_interest_coverage_ratio,DE,debt_ratio,EV,EV2EBITDA,EV2invested_capital,price2sales,EV2sales,sales_CAGR,Kd,Beta,Ke,WACC,asset_turnover,capex/revenue
Hampton Sky Realty Limited (BSE:526407),BSE:526407,Real Estate (Development),Real Estate,198.0,76.0,243.0,157.0,73.0,207.0,0.0,0.0,3.0,1.0,1.0,5.0,1,1,1.0,-1%,-140%,4%,0%,0%,0%,24.0,27.0,27.0,86.0,89.0,113.0,11.0,10.0,59.0,68.0,84.0,103.0,4.0,4.0,6.0,0.0,0.0,0.0,11.0,11.0,25.0,175.0,195.0,271.0,-20.0,-15.0,-38.0,10.0,8.0,-4.0,12.0,5.0,44.0,804.0,29.3,31.3,75.01,"Business Overview: [1] [2] HSRL, based in Ludhiana, operates in real estate and the fashion industry. It also trades shares & derivatives and exports mobile phones to the Middle East.",Small,41.0,4.0,42.0,0.16872427983539096,0.05263157894736842,0.21212121212121213,0.14449235696799048,27.44027303754266,3.308641975308642,42.733333333333334,296.0,206.0,186.0,71.0,4.0,1.6341463414634145,3.0,140.0,116.0,110.0,199.0,126.0,121.0,0.21,0.031746031746031744,0.34710743801652894,0.2,2.287671232876712,-24.4,0.2964824120603015,0.07936507936507936,0.09090909090909091,8.2,0.46,0.2,820.2666666666667,19.53,4.12,3.31,3.38,11.0,9.53,1.4,17.664,15.252412060301507,0.804635761589404,0.01646090534979424
Oswal Agro Mills Limited (BSE:500317),BSE:500317,Real Estate (Development),Real Estate,23.68,53.89,12.559999999999999,19.99,37.38,8.18,12.66,25.94,10.69,0.1,0.11,0.11,0.36,0.37,0.36,16.10%,41.55%,55.24%,0.00%,0.00%,0.00%,134.23,134.23,134.23,674.23,698.68,703.44,0.32,0.21,0.09,4.91,5.09,5.11,7.26,6.9,6.51,0.0,0.0,0.0,466.21,565.91,565.7,340.22,265.4,270.66,6.6,-16.02,-81.77,179.77,-138.12,51.25,-0.09,-0.14,-0.14,780.0,59.0,115.0,41.91,"Business Overview: [1] OAML is in the business of trading of commodities. Apart from trading activities, it also lends its surplus funds as interest on inter-corporate deposits, trading in mutual funds, and other misc. incomes. Further, company is carrying on real estate and other non-financial activities.",Small,4.489999999999999,16.619999999999997,3.7900000000000014,0.357484076433121,0.3084060122471701,0.16005067567567574,0.27531358811865564,13.220338983050848,62.10191082802548,58.41866666666667,836.3600000000001,831.31,806.4300000000001,5.0300000000002,24.699999999999818,12.534521158129222,-6.824308062575223,837.6700000000001,832.91,808.46,837.7600000000001,833.12,808.7800000000001,0.01,0.019949106971384672,0.004686070377605778,0.0,-8.907327586206705,1.241166803615452,0.00010742933537051183,0.00025206452851930095,0.0003956576572120972,40.81818181818181,0.0,0.0,721.6713333333333,148.8,0.86,62.1,57.46,-27.0,9.21,1.4,17.664,17.663091792398777,0.014901467604731449,-4.080414012738854
PVP Ventures Limited (NSEI:PVP),NSEI:PVP,Real Estate (Development),Real Estate,16.0,392.0,88.0,42.0,46.0,20.0,-33.0,216.0,80.0,68.0,10.0,5.0,1,1,2.0,0%,7%,-8%,0%,0%,0%,244.0,244.0,260.0,-290.0,-96.0,-31.0,373.0,119.0,43.0,178.0,71.0,106.0,4.0,4.0,43.0,0.0,0.0,0.0,14.0,9.0,8.0,487.0,325.0,328.0,-13.0,327.0,0.0,-8.0,-123.0,7.0,17.0,-203.0,-8.0,668.0,25.7,,61.34,"Business Overview: [1] PVPVL is the holding company of the Hyderabad based PVP group, which has business interests in real estate, media & entertainment. The Group is engaged in developing urban infrastructure including residential projects, movie production and movie financing related activities.",Small,73.0,356.0,42.0,0.8295454545454546,0.9081632653061225,2.625,1.4542362399505258,25.992217898832685,7.590909090909091,76.0,336.0,334.0,501.0,-33.0,-60.0,-0.3561643835616438,-0.5140449438202247,229.0,148.0,-46.0,272.0,267.0,327.0,0.27,1.3333333333333333,0.12844036697247707,0.22,-60.8,-6.266666666666667,0.15808823529411764,0.44569288389513106,1.1406727828746177,14.6,0.59,0.11,635.0,8.47,2.33,7.59,7.22,135.0,9.21,1.4,17.664,16.32752205882353,0.23218997361477572,-0.07954545454545454
Vipul Limited (BSE:511726),BSE:511726,Real Estate (Development),Real Estate,143.0,-10.0,435.0,160.0,59.0,122.0,5.0,-85.0,229.0,29.0,38.0,24.0,3,3,3.0,-14%,7%,19%,0%,0%,0%,12.0,12.0,12.0,219.0,103.0,340.0,603.0,266.0,188.0,1011.0,1009.0,716.0,59.0,48.0,46.0,12.0,12.0,12.0,6.0,6.0,6.0,1768.0,1324.0,1190.0,17.0,421.0,-112.0,16.0,9.0,207.0,-43.0,-357.0,-138.0,234.0,16.8,0.87,20.33,"Business Overview: [1] Company is a part of the Vipul Group. Its projects include a range of residential, commercial, retail, integrated townships, and lifestyle gated communities, built in partnership with contractors and consultants. Company portfolio consists of over 10 million sq. ft . of delivered properties  for over 7,000 customers in Gurugram  and it has also undertaken projects in other key cities such as Bhubaneswar, Ludhiana, Dharuhera, Bawal, and Faridabad",Micro,337.0,-31.0,12.0,0.774712643678161,3.1,0.08391608391608392,1.3195429091980817,13.928571428571429,0.5379310344827586,285.46666666666664,1208.0,1342.0,1786.0,159.0,-442.0,1.086053412462908,13.96774193548387,352.0,115.0,231.0,540.0,381.0,834.0,0.62,-0.08136482939632546,0.014388489208633094,0.66,2.79874213836478,0.33774834437086093,0.34814814814814815,0.6981627296587927,0.7230215827338129,14.041666666666666,1.69,0.15,136.53333333333336,0.4,0.25,0.54,0.31,74.0,9.21,1.6,21.116,16.97094814814815,0.34688995215311,-0.47586206896551725
Indowind Energy Limited (NSEI:INDOWIND),NSEI:INDOWIND,Green & Renewable Energy,Utilities,26.979999999999997,28.0,40.800000000000004,18.02,19.97,23.87,2.42,-5.96,1.09,1.89,2.2,4.27,6.92,6.99,7.1,13.33%,1560.34%,-30.76%,0.00%,0.00%,0.00%,89.74,107.33,107.33,140.59,122.77,129.83,56.06,60.06,55.19,1.68,23.12,20.02,166.31,159.45,235.79,0.96,0.96,0.96,1.04,0.04,0.04,119.76,152.83,75.58,1.41,0.32,-8.05,2.63,4.78,43.96,-6.46,15.07,-56.49,269.0,20.9,40.9,47.16,"Business Overview: [1] IWEL is an IPP in the renewable energy field. It develops wind farms, manages wind assets, and generates Green Power for sale to utilities and corporates. Company has expertise in building Wind Power Projects, Wind Asset Management Solution for installed assets, including operations, billing, collection of revenue to project customers, Supply of Green Power to customers, Carbon Credit Sales and Trading",Micro,21.200000000000003,10.23,10.849999999999998,0.5196078431372549,0.3653571428571429,0.40214974054855446,0.42903824218098413,12.870813397129188,6.5931372549019605,23.211333333333336,76.58,153.83,121.76,-74.15,10.63000000000001,-1.424056603773585,1.5063538611925718,237.16000000000003,230.1,230.32999999999998,292.35,290.15999999999997,286.39,0.07,0.03525641025641026,0.03788540102657215,0.04,5.844748858447345,0.27055702917772095,0.18878057123311098,0.206989247311828,0.19574705820733965,4.964871194379392,0.36,0.18,300.97866666666664,10.64,1.03,6.59,7.38,23.0,9.709999999999999,1.6,21.116,18.962768804515136,0.13061433556359447,-1.0774509803921568
VA Tech Wabag Limited (NSEI:WABAG),NSEI:WABAG,Utility (Water),Utilities,3011.0,2734.0,2899.0,2745.0,2643.0,2490.0,32.0,-226.0,43.0,88.0,66.0,71.0,10,9,8.0,22%,35%,24%,0%,0%,0%,12.0,12.0,12.0,1527.0,1562.0,1806.0,436.0,219.0,289.0,2024.0,2294.0,2467.0,80.0,75.0,72.0,0.0,0.0,0.0,38.0,46.0,67.0,3882.0,3967.0,4435.0,12.0,85.0,134.0,-39.0,41.0,56.0,45.0,-240.0,44.0,7537.0,1212.0,29.0,19.12,"Solution Offerings The company offers solutions for drinking water treatment, industrial water & wastewater treatment, desalination of sea & brackish water, sludge treatment, recycling, etc. It has a presence across the entire value chain of water solutions including design, procurement, construction, installation, commissioning, and operations & maintenance (O&M). [1] As of FY24, the company has executed 6,500+ municipal and industrial projects across 25+ countries benefiting 88+ million people. [2]",Mid,480.0,157.0,354.0,0.16557433597792343,0.057425018288222385,0.11756891398206576,0.1135227560827372,6.218646864686469,2.599862021386685,818.9333333333334,4502.0,4013.0,3920.0,316.0,-177.0,0.775,-0.8662420382165605,1818.0,1574.0,1539.0,2107.0,1793.0,1975.0,0.23,0.08756274400446179,0.17924050632911392,0.18,0.5254777070063694,1.521978021978022,0.13716184148077837,0.12214166201896264,0.22075949367088607,6.760563380281691,0.23,0.06,7007.066666666667,14.36,3.33,2.6,2.42,-2.0,9.61,1.2,16.212,15.3064575225439,0.6337997376475732,-0.019317005864091064
Vodafone Idea Limited (NSEI:IDEA),NSEI:IDEA,Telecom (Wireless),Communication Services,38879.0,42531.0,43569.0,22547.0,25424.0,25580.0,363.0,354.0,917.0,20981.0,23354.0,25766.0,"23,584","23,050",22634.0,0%,0%,3%,0%,0%,0%,32119.0,48680.0,50120.0,-94084.0,-123039.0,-154287.0,213761.0,237766.0,243809.0,42233.0,43836.0,45355.0,156819.0,156255.0,140125.0,364.0,17876.0,18189.0,5.0,6.0,0.0,36841.0,33105.0,26683.0,17387.0,18869.0,20826.0,-5730.0,-5414.0,-1907.0,-10554.0,-14680.0,-18980.0,62659.0,9.0,,38.8,"Business Areas The company's business services include voice business/ services, broadband services, content services, enterprise services and other VAS offerings like entertainment, SMS, Utility, etc. [1]",Large,43755.0,40461.0,37313.0,1.0042690904083178,0.9513296183959935,0.9597211862445022,0.9717732983496045,6962.111111111111,1.4381555693268149,6441.933333333334,44872.0,50987.0,37210.0,-7634.0,12174.0,-0.21805507941949492,0.16707446677047033,-104167.0,-74359.0,-61965.0,139642.0,163407.0,151796.0,0.31,0.24760873157208688,0.2458101662757912,-0.14,-0.0436776772564696,0.31452932563947983,1.7459575199438564,1.4550539450574334,1.4082123376110043,1.6981681285414887,-3.94,1.32,300026.06666666665,4.52,2.15,1.44,6.89,6.0,11.76,1.0,16.759999999999998,8.03021240028072,0.23551192722044142,0.04376965273474259
Dhanlaxmi Fabrics Limited (BSE:521151),BSE:521151,Apparel,Consumer Discretionary,71.44,84.99,20.62,66.53,80.07,26.96,0.92,0.32,0.69,0.87,1.2,0.2,3.14,3.06,0.85,32.22%,42.42%,4.33%,0.00%,0.00%,0.00%,8.58,8.58,8.58,45.87,46.37,38.85,16.33,9.76,1.41,8.2,5.59,3.9,17.01,14.71,13.47,10.5,13.96,14.03,1.24,8.61,3.73,50.23,33.02,21.51,-7.63,13.16,1.98,0.73,-6.1,6.31,7.12,-7.42,-8.24,53.5,62.4,,74.91,"Product Portfolio: [1] a) Fabric: Cotton, Viscose, Polyester, Blended, Lycra as Pure White, Reactive or Vat Dyed, Pigment, Reactive, Prints, Disperse or Dis-change print with finishes as required by customers. b) Yarn: Pure White, Reactive or Vat Dyed Cotton, Rayon, Polyester or Blended yarn.",Micro,-6.14,6.120000000000002,5.779999999999997,-0.29776915615906885,0.07200847158489236,0.08090705487122056,-0.04828454323431863,0.8573717948717949,2.594568380213385,6.983999999999999,39.269999999999996,55.59,61.97,-14.630000000000003,-3.769999999999996,1.355048859934854,-1.6127450980392144,47.43,54.949999999999996,54.449999999999996,48.839999999999996,64.71,70.78,-0.13,0.09457579972183593,0.08166148629556368,-0.1,4.056080655324512,-2.232289950576603,0.02886977886977887,0.15082676556946378,0.2307148912122068,-30.7,0.12,0.03,47.925999999999995,-9.06,0.98,2.59,2.32,-46.0,27.76,1.6,21.116,21.30781081081081,0.3909745923397801,-0.3060135790494665
Garware Technical Fibres Limited (BSE:509557),BSE:509557,Apparel,Consumer Discretionary,1214.0,1334.0,1369.0,966.0,1076.0,1054.0,25.0,28.0,43.0,11.0,12.0,17.0,21,22,26.0,24%,23%,23%,9%,4%,3%,21.0,20.0,20.0,950.0,996.0,1213.0,80.0,134.0,123.0,365.0,343.0,414.0,240.0,246.0,262.0,0.0,0.0,0.0,521.0,617.0,689.0,654.0,630.0,820.0,64.0,189.0,219.0,8.0,-102.0,-73.0,-38.0,-85.0,-39.0,7512.0,758.0,33.3,53.0,Market Position The company is among the Top 50 companies and in the Top 25 Technical Textile Manufacturing companies in India as per GPTW. [1],Mid,332.0,270.0,259.0,0.2425127830533236,0.20239880059970014,0.21334431630971992,0.21941863332091457,9.910290237467018,5.487216946676406,140.26666666666668,1509.0,1247.0,1175.0,191.0,94.0,0.35542168674698793,-0.02962962962962963,1233.0,1016.0,971.0,1356.0,1150.0,1051.0,0.24,0.23478260869565218,0.24643196955280686,0.17,0.16990291262135923,1.2121212121212122,0.09070796460176991,0.11652173913043479,0.07611798287345385,19.529411764705884,0.17,0.07,7494.733333333334,20.94,5.53,5.49,5.47,6.0,9.21,1.2,16.212,15.576862831858406,0.7730095990965556,0.053323593864134405
Rupa & Company Limited (BSE:533552),BSE:533552,Apparel,Consumer Discretionary,1486.0,1159.0,1230.0,1207.0,1054.0,1099.0,11.0,16.0,13.0,19.0,23.0,21.0,14,13,15.0,22%,22%,26%,12%,44%,34%,8.0,8.0,8.0,874.0,904.0,950.0,370.0,258.0,235.0,325.0,218.0,253.0,210.0,233.0,244.0,27.0,21.0,0.0,0.0,0.0,0.0,1340.0,1134.0,1202.0,-116.0,185.0,156.0,-34.0,-24.0,-79.0,151.0,-158.0,-68.0,1711.0,216.0,22.3,73.28,"Product Portfolio [1] The company offers a wide range of knitwear products, including innerwear, men's wear, women's wear, lingerie, kid's wear, winter wear, athleisure wear, casual wear, and fashion wear.",Small,152.0,128.0,298.0,0.12357723577235773,0.11044003451251079,0.20053835800807537,0.14485187609764796,7.921296296296297,1.3910569105691057,245.06666666666666,1202.0,1155.0,1367.0,12.0,-105.0,-0.4407894736842105,-1.0078125,958.0,912.0,882.0,1193.0,1170.0,1252.0,0.13,0.1094017094017094,0.2380191693290735,0.1,3.0869565217391304,3.9878048780487805,0.1969823973176865,0.2205128205128205,0.2955271565495208,7.238095238095238,0.39,0.16,1700.9333333333334,10.19,1.43,1.39,1.38,-9.0,9.61,1.4,17.664,16.077503772003354,0.8506224066390041,0.06422764227642276
Shri Dinesh Mills Limited (BSE:503804),BSE:503804,Apparel,Consumer Discretionary,115.0,122.0,159.0,72.0,86.0,92.0,26.0,25.0,60.0,1.0,1.0,2.0,5,6,5.0,11%,18%,23%,14%,23%,33%,6.0,6.0,6.0,132.0,152.0,196.0,7.0,14.0,24.0,41.0,48.0,45.0,44.0,49.0,55.0,0.0,0.0,0.0,92.0,116.0,163.0,50.0,55.0,54.0,13.0,8.0,-4.0,-11.0,-11.0,2.0,1.0,1.0,3.0,203.0,362.0,20.8,49.79,"Product Profile: [1] a) Press Felts: Dinflo, Dinvent, Dinply b) Dryer Screens: Hi Contact Mono (Regular), Hi Contact Mono (Uni-Screen), Spiral Dryer Fabrics c) Fiber & Asbestos Felts: Dinasorb-Pipe Felt, Dinasorb-Sheet Felt d) Other Products: Filter Fabrics",Micro,69.0,37.0,44.0,0.4339622641509434,0.30327868852459017,0.3826086956521739,0.3732832161092358,0.5607734806629834,1.2767295597484274,10.600000000000001,217.0,171.0,142.0,49.0,22.0,0.7391304347826086,0.2972972972972973,202.0,158.0,138.0,226.0,172.0,145.0,0.31,0.21511627906976744,0.30344827586206896,0.22,0.6851851851851852,0.25925925925925924,0.10619469026548672,0.08139534883720931,0.04827586206896552,34.5,0.16,0.09,216.4,2.92,0.96,1.28,1.36,18.0,9.21,1.6,21.116,19.851646017699114,0.5845588235294118,-0.012578616352201259
Soma Textiles & Industries Limited (BSE:521034),BSE:521034,Apparel,Consumer Discretionary,24.0,186.0,34.0,19.0,10.0,9.0,9.0,181.0,28.0,19.0,8.0,1.0,1,1,0.0,7%,1%,13%,0%,0%,0%,33.0,33.0,33.0,-127.0,34.0,55.0,116.0,17.0,2.0,130.0,2.0,21.0,11.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,25.0,139.0,82.0,84.0,33.0,170.0,26.0,10.0,20.0,4.0,-3.0,-233.0,-18.0,133.0,39.7,36.5,74.98,Product Profile: [1] a) Garments b) Piece Dyed Fabrics c) Pearl Collection Fabric d) Stretch Fabric e) Non Stretch Fabric f) Vintage Denim g) Denim Fabrics,Micro,26.0,184.0,24.0,0.7647058823529411,0.989247311827957,1.0,0.9179843980602994,3.3501259445843825,3.911764705882353,20.333333333333336,109.0,84.0,141.0,6.0,71.0,0.38461538461538464,0.4945652173913043,88.0,67.0,-94.0,90.0,84.0,22.0,0.29,2.1904761904761907,1.0909090909090908,0.21,-25.333333333333332,2.6129032258064515,0.022222222222222223,0.20238095238095238,5.2727272727272725,26.0,0.15,0.02,114.66666666666666,4.41,1.27,3.91,3.37,19.0,9.21,1.6,21.116,20.851422222222222,0.30357142857142855,-0.11764705882352941
Trident Limited (NSEI:TRIDENT),NSEI:TRIDENT,Apparel,Consumer Discretionary,7014.0,6357.0,6867.0,5478.0,5386.0,5869.0,16.0,25.0,58.0,86.0,80.0,156.0,333,313,365.0,25%,24%,27%,22%,42%,52%,510.0,510.0,510.0,3335.0,3683.0,3806.0,1597.0,1442.0,2126.0,1048.0,1194.0,1122.0,3713.0,4094.0,4608.0,83.0,368.0,88.0,2.0,0.0,49.0,2691.0,2366.0,2819.0,903.0,1426.0,287.0,-343.0,-1160.0,-728.0,-387.0,-410.0,340.0,14733.0,28.9,50.2,73.19,Market Leadership The company is the Worldâs largest wheat straw-based paper manufacturer. It is No. 1 in North India in the branded copier segment. [1] It is the largest player in terms of terry towel capacity & one of the largest players in home textile space in India. Its paper segment has the Highest Operating Margin among key listed players in India. [2] It is also the second-largest exporter from India for home textile products. [3] The company is the major manufacturer of industrial and battery-grade sulphuric acid in the Northern regions of India. [4],Mid,1154.0,1051.0,1622.0,0.16805009465559925,0.16532955796759477,0.23125178214998574,0.1882104782577266,509.79238754325263,2.145478374836173,525.0666666666667,2956.0,2734.0,2776.0,294.0,-188.0,-0.37608318890814557,-1.2825880114176975,4316.0,4193.0,3845.0,6442.0,5635.0,5442.0,0.18,0.1865128660159716,0.29805218669606764,0.13,0.6319702602230484,-3.4041450777202074,0.33002173238124805,0.25590062111801243,0.2934582873943403,7.397435897435898,0.66,0.28,16333.933333333332,10.75,2.54,2.15,2.38,-1.0,9.61,1.2,16.212,14.033196522819,0.9078529878371232,0.10601427115188583
Welspun Living Limited (BSE:514162),BSE:514162,Apparel,Consumer Discretionary,9374.0,8215.0,9825.0,7950.0,7341.0,8310.0,63.0,121.0,146.0,131.0,130.0,153.0,420,442,394.0,30%,33%,30%,2%,5%,1%,99.0,99.0,97.0,3873.0,3989.0,4419.0,3304.0,2462.0,2632.0,2036.0,1978.0,2337.0,4005.0,3918.0,3813.0,166.0,46.0,49.0,698.0,642.0,916.0,4443.0,3922.0,4707.0,587.0,756.0,533.0,-600.0,244.0,-210.0,-55.0,-1086.0,-269.0,14388.0,148.0,20.7,66.24,"Business Segments 1) Home Textiles (92% in H1 FY25 vs 94% in FY22): [1] [2] The company offers bed linen, bath linen, rugs, curtains & upholstery, and advanced textiles like spunlace, wet wipes, and needle punch under its owned and licensed brands like Christy, Spaces, Welhome, Disney Home, Martha Stewart , etc. The segment revenue grew by 3% between FY22 and FY24. [3]",Mid,1668.0,1004.0,1555.0,0.16977099236641222,0.12221545952525867,0.1658843609985065,0.1526236042967258,97.21621621621621,1.4644274809160305,871.4666666666667,5672.0,4610.0,5307.0,703.0,-639.0,0.29556354916067146,-0.3934262948207171,4516.0,4088.0,3972.0,7148.0,6550.0,7276.0,0.23,0.1532824427480916,0.21371632765255635,0.2,2.6923076923076925,1.5964187327823691,0.36821488528259655,0.37587786259541983,0.45409565695437054,10.901960784313724,0.88,0.28,16148.533333333333,7.83,2.26,1.46,1.64,2.0,9.36,1.2,16.212,13.688991606043647,1.0358460727464418,0.021374045801526718
Eicher Motors Limited (BSE:505200),BSE:505200,Auto & Truck,Consumer Discretionary,10794.0,15350.0,18057.0,8120.0,10996.0,12206.0,496.0,908.0,1521.0,19.0,28.0,51.0,452,526,598.0,24%,23%,23%,34%,35%,35%,27.0,27.0,27.0,12581.0,14963.0,18018.0,108.0,288.0,419.0,3424.0,3919.0,4650.0,2424.0,2690.0,2914.0,505.0,472.0,555.0,7721.0,12321.0,13527.0,5490.0,3715.0,6119.0,1527.0,2823.0,3724.0,-983.0,-2397.0,-2834.0,-593.0,-417.0,-844.0,139934.0,5105.0,32.8,49.09,Business Verticals,Large,5902.0,4382.0,2693.0,0.32685385169186465,0.2854723127035831,0.2494904576616639,0.2872722073523705,27.411165523996083,7.749570803566484,1021.6,20201.0,16508.0,13716.0,2962.0,2297.0,0.021687563537783804,-0.022820629849383843,18045.0,14990.0,12608.0,18464.0,15278.0,12716.0,0.32,0.28681764628878126,0.2117804340987732,0.21,0.849654739485248,1.7782982045277127,0.022692807625649913,0.018850634899856004,0.008493236866939289,115.72549019607841,0.03,0.02,139331.4,21.44,7.55,7.75,7.72,29.0,9.21,1.0,14.76,14.634054917677641,0.781181051265412,0.15694744420446363
Mahindra & Mahindra Limited (NSEI:M&M),NSEI:M&M,Auto & Truck,Consumer Discretionary,93375.0,125230.0,142376.0,75488.0,100983.0,114186.0,3204.0,3961.0,3298.0,5018.0,5830.0,7488.0,"3,508","4,357",4724.0,23%,19%,23%,20%,18%,21%,556.0,557.0,557.0,46567.0,55809.0,65633.0,77605.0,92247.0,108647.0,47661.0,55670.0,59884.0,26018.0,27140.0,28129.0,6703.0,3969.0,8039.0,30060.0,35272.0,35208.0,109607.0,137902.0,163345.0,9248.0,-7074.0,-5630.0,-3252.0,-8866.0,-5615.0,-5883.0,15946.0,12281.0,356556.0,2868.0,30.0,18.48,"Global Presence The group has a presence across 22 industries, 100+ countries and operates 150+ entities on a consolidated basis. [1]",Large,35678.0,30077.0,22905.0,0.25058998707647356,0.2401740796933642,0.2453012048192771,0.24535509052970494,124.32217573221757,2.5043265718941394,27390.26666666667,206592.0,177143.0,146370.0,25235.0,22764.0,0.5499187174168956,0.4620806596402567,66190.0,56366.0,47123.0,174837.0,148613.0,124728.0,0.2,0.20238471735312524,0.18363959976909755,0.33,0.6538285539963392,1.3336822273393343,0.6214188072318788,0.6207195871155282,0.622193893913155,4.764690170940171,2.46,0.46,437812.73333333334,10.84,2.5,2.5,3.08,23.0,9.61,1.0,14.76,11.559693142755822,0.6065754661917766,0.03943782659998876
TVS Motor Company Limited (BSE:532343),BSE:532343,Auto & Truck,Consumer Discretionary,24350.0,32110.0,39251.0,21601.0,27947.0,33645.0,-5.0,136.0,106.0,940.0,1368.0,1928.0,743,859,975.0,31%,32%,34%,24%,18%,23%,48.0,48.0,48.0,4352.0,5457.0,6736.0,15827.0,22376.0,26006.0,6692.0,7144.0,9235.0,5975.0,5748.0,5891.0,552.0,743.0,1033.0,605.0,967.0,1123.0,19788.0,27566.0,33977.0,-1575.0,-4405.0,-1253.0,-1471.0,-1308.0,-1001.0,2918.0,6118.0,2759.0,111150.0,2335.0,56.3,50.27,"Overview [1] TVSM is one of the leading players in the two-wheeler industry and is the only company to have a presence in all the three categories, i.e., motorcycles, scooters, and mopeds, catering to both domestic and international markets. TVSM is also the only company to have a presence in the moped segment for the domestic market.",Large,7534.0,5531.0,3689.0,0.1919441542890627,0.17225163500467144,0.15149897330595483,0.17189825419989632,47.601713062098504,2.831774986624545,5422.066666666667,36133.0,29276.0,20945.0,4766.0,7879.0,0.4997345367666578,1.1880310974507322,6784.0,5505.0,4400.0,32790.0,27881.0,20227.0,0.23,0.1983788242889423,0.1823799871458941,0.68,1.4546750865756772,1.0138489678599425,0.7931076547727965,0.8025537104121087,0.7824689771098037,3.9076763485477177,5.87,0.62,131733.93333333332,15.48,4.02,2.83,3.36,27.0,9.709999999999999,1.0,14.76,10.754806343397377,0.9340138968208642,0.02550253496726198
Asahi India Glass Limited (BSE:515030),BSE:515030,Auto Parts,Consumer Discretionary,3201.0,4052.0,4373.0,2410.0,3224.0,3617.0,31.0,33.0,32.0,121.0,105.0,136.0,160,160,177.0,33%,36%,27%,14%,13%,15%,24.0,24.0,24.0,1738.0,2050.0,2329.0,1238.0,1401.0,1968.0,776.0,1104.0,1179.0,2323.0,2395.0,2616.0,91.0,235.0,826.0,85.0,112.0,85.0,1278.0,1839.0,1972.0,586.0,402.0,653.0,-79.0,-320.0,-924.0,-479.0,-52.0,330.0,15187.0,625.0,49.4,54.22,"Promoter Asahi Glass Company Ltd (AGC), is the largest shareholder holding a 22% stake in the company as of June 2024, AGC is one of the leading manufacturers of glass globally, with a 12% global market share in the float glass segment and 30% in the auto glass segment, it also provides technical support to the company. [1] [2]",Mid,892.0,933.0,912.0,0.20397896181111366,0.23025666337611056,0.2849109653233365,0.2397155301701869,24.2992,3.472901898010519,339.26666666666665,2883.0,2186.0,1454.0,622.0,404.0,-0.33856502242152464,0.09003215434083602,2353.0,2074.0,1762.0,4321.0,3475.0,3000.0,0.21,0.2684892086330935,0.304,0.21,0.37943262411347517,1.7915789473684212,0.4554501272853506,0.4031654676258993,0.4126666666666667,6.5588235294117645,1.17,0.36,16815.733333333334,15.73,3.89,3.47,3.85,17.0,9.61,1.2,16.212,13.205118259662115,0.7952354973631569,0.21129659272810428
