Name,Ticker,Sub-Industry,Industry,sales_2022,sales_2023,sales_2024,expenses_2022,expenses_2023,expenses_2024,other_income_2022,other_income_2023,other_income_2024,interest_2022,interest_2023,interest_2024,depreciation_2022,depreciation_2023,depreciation_2024,tax%_2022,tax%_2023,tax%_2024,div_payout%_2022,div_payout%_2023,div_payout%_2024,equity_capital_2022,equity_capital_2023,equity_capital_2024,reserves_2022,reserves_2023,reserves_2024,borrowings_2022,borrowings_2023,borrowings_2024,CL_2022,CL_2023,CL_2024,fixed_assets_2022,fixed_assets_2023,fixed_assets_2024,cwip_2022,cwip_2023,cwip_2024,investments_2022,investments_2023,investments_2024,other_assets_2022,other_assets_2023,other_assets_2024,cfo_2022,cfo_2023,cfo_2024,cfi_2022,cfi_2023,cfi_2024,cff_2022,cff_2023,cff_2024,MCap,Price,P/E,PromoterHold,About,MCap_category,EBIT_2024,EBIT_2023,EBIT_2022,operating_margin_24,operating_margin_23,operating_margin_22,avg_operating_margin,shares_outstanding,P/R,cash,CA_2024,CA_2023,CA_2022,Change_WC_24-23,Change_WC_23-22,Reinv_rate_24,Reinv_rate_23,Equity_2024,Equity_2023,Equity_2022,invested_capital_2024,invested_capital_2023,invested_capital_2022,ROC_2024,ROC_2023,ROC_2022,ROE,sales_to_capital_24-23,sales_to_capital_23-22,debt%_2024,debt%_2023,debt%_2022,avg_interest_coverage_ratio,DE,debt_ratio,EV,EV2EBITDA,EV2invested_capital,price2sales,EV2sales,sales_CAGR,Kd,Beta,Ke,WACC,asset_turnover,capex/revenue
Beardsell Limited (NSEI:BEARDSELL),NSEI:BEARDSELL,Building Materials,Industrials,186.0,232.0,245.0,173.0,214.0,224.0,2.0,4.0,4.0,5.0,5.0,5.0,6,6,7.0,28%,25%,34%,13%,4%,5%,7.0,7.0,8.0,43.0,51.0,63.0,28.0,36.0,33.0,49.0,52.0,57.0,51.0,50.0,64.0,0.0,9.0,2.0,1.0,1.0,1.0,76.0,87.0,94.0,9.0,15.0,15.0,-1.0,-13.0,-13.0,-7.0,-1.0,-6.0,147.0,37.3,17.9,54.54,"Business Overview: [1] BSL is a manufacturer and supplier of Expanded Polystyrene products, popularly known as thermocole and Prefabricated Buildings. It undertakes erection, commissioning and maintenance works in hot and cold insulation solutions. Company also has trading operations in domestic and international market",Micro,26.0,23.0,18.0,0.10612244897959183,0.09913793103448276,0.0967741935483871,0.10067819118748722,3.9410187667560326,0.6,17.133333333333336,97.0,97.0,77.0,-5.0,17.0,-0.6923076923076923,0.17391304347826086,71.0,58.0,50.0,104.0,94.0,78.0,0.25,0.24468085106382978,0.23076923076923078,0.19,1.3,2.875,0.3173076923076923,0.3829787234042553,0.358974358974359,5.2,0.78,0.2,162.86666666666667,4.94,1.57,0.6,0.66,15.0,9.709999999999999,1.6,21.116,17.49678846153846,1.5217391304347827,0.053061224489795916
NITCO Limited (NSEI:NITCO),NSEI:NITCO,Building Materials,Industrials,411.0,384.0,325.0,450.0,421.0,368.0,7.0,-11.0,5.0,64.0,73.0,96.0,30,29,29.0,0%,0%,0%,0%,0%,0%,72.0,72.0,72.0,-270.0,-421.0,-584.0,812.0,882.0,973.0,258.0,285.0,269.0,368.0,341.0,314.0,4.0,4.0,4.0,0.0,0.0,0.0,499.0,472.0,412.0,5.0,3.0,-9.0,4.0,0.0,0.0,-9.0,-3.0,5.0,961.0,135.0,,46.78,"Business Overview: [1] Company is a manufacturer of Tiles. It has 50+ retail outlets in India which sells designer bathroom tiles, designer kitchen, outdoor tiles, commercial tiles, etc. It has a collection of wall tiles, floor tiles & marble, etc. and has expanded its customer base to overseas",Small,53.0,36.0,25.0,0.16307692307692306,0.09375,0.06082725060827251,0.10588472456173185,7.118518518518519,2.956923076923077,92.2,416.0,476.0,503.0,-44.0,-54.0,-0.8301886792452831,-1.5,-512.0,-349.0,-198.0,461.0,533.0,614.0,0.11,0.0675422138836773,0.04071661237785016,-0.03,0.8194444444444444,0.3333333333333333,2.110629067245119,1.6547842401500938,1.3224755700325732,0.5520833333333334,-3.16,1.33,1841.8,22.46,4.0,2.96,5.67,-11.0,24.259999999999998,1.4,17.664,31.5857093275488,0.4452054794520548,-0.0
Quess Corp Limited (NSEI:QUESS),NSEI:QUESS,Business & Consumer Services,Industrials,13692.0,17158.0,19100.0,13067.0,16570.0,18400.0,27.0,80.0,0.0,82.0,110.0,121.0,212,275,283.0,30%,22%,5%,25%,53%,53%,148.0,148.0,149.0,2290.0,2421.0,2650.0,915.0,1011.0,838.0,2093.0,2539.0,2618.0,1657.0,1796.0,1695.0,15.0,18.0,33.0,102.0,50.0,93.0,3671.0,4255.0,4434.0,554.0,466.0,529.0,-188.0,4.0,50.0,-441.0,-443.0,-496.0,8663.0,583.0,23.8,56.56,"Business Segments 1) Workforce Management (72% in H1 FY25 vs 67% in FY22): [1] [2] The company offers General Staffing, IT Staffing, RPO, MSP, and Permanent Recruitment services. It operates 73 offices in India and 23 across APAC, ME, North America, and Canada. [3] It is the leading staffing player in India and amongst the top 5 Staffing companies globally by headcount , serving 3,000+ clients. [4]",Mid,821.0,698.0,707.0,0.04298429319371728,0.04068073202004896,0.0516359918200409,0.04510033901126905,14.85934819897084,0.45356020942408376,824.0,4560.0,4323.0,3788.0,158.0,89.0,0.25334957369062117,0.1332378223495702,2799.0,2569.0,2438.0,3637.0,3580.0,3353.0,0.23,0.19497206703910613,0.21085594989561587,0.13,34.07017543859649,15.268722466960352,0.2304096783062964,0.28240223463687153,0.2728899492991351,6.785123966942149,0.5,0.13,8677.0,7.86,2.39,0.45,0.45,18.0,9.61,1.2,16.212,14.69083530382183,3.0535571542765787,-0.002617801047120419
Escorts Kubota Limited (NSEI:ESCORTS),NSEI:ESCORTS,Farming/Agriculture,Industrials,7283.0,8429.0,8850.0,6317.0,7659.0,7683.0,174.0,228.0,415.0,15.0,13.0,14.0,132,150,167.0,26%,24%,25%,13%,14%,19%,132.0,132.0,110.0,7468.0,8055.0,9066.0,52.0,57.0,53.0,1456.0,1841.0,2036.0,1841.0,1891.0,1871.0,88.0,114.0,152.0,4836.0,4767.0,5220.0,2343.0,3313.0,4023.0,32.0,224.0,1032.0,-1856.0,-62.0,-928.0,1810.0,-71.0,-77.0,38936.0,3480.0,33.5,68.04,"Business Segments 1) Agri Machinery (70% in FY24 vs ~76% in FY23): [1] Products include Tractors, Engines, implements, Spare parts, and Lubes. 2) Construction Equipment (19% in FY24 vs ~14% in FY23) : Trades in Material handling, Road compaction, and Earth Moving Equipment. 3) Railway Equipment (11% in FY24 vs 10% in FY23): Manufactures Brake System, Couplers, Suspension System, Friction & rubber Products. [2]",Large,1181.0,783.0,981.0,0.1334463276836158,0.09289358168228734,0.13469724014829054,0.12034571650473123,11.188505747126436,4.39954802259887,645.2666666666668,9395.0,8194.0,7267.0,1006.0,542.0,0.06604572396274344,0.6130268199233716,9176.0,8187.0,7600.0,9229.0,8244.0,7652.0,0.13,0.09497816593886463,0.12820177731312074,0.08,0.42741116751269037,1.9358108108108107,0.005742767363744718,0.006914119359534207,0.006795608991113434,84.35714285714286,0.01,0.0,38343.73333333333,28.44,4.15,4.4,4.33,10.0,9.21,1.0,14.76,14.728127641131218,0.7855494407953133,0.1048587570621469
Lakshmi Machine Works Limited (BSE:500252),BSE:500252,Machinery,Industrials,3171.0,4719.0,4696.0,2924.0,4269.0,4261.0,51.0,147.0,143.0,0.0,0.0,0.0,60,78,96.0,24%,26%,22%,24%,27%,21%,11.0,11.0,11.0,1980.0,2328.0,2693.0,0.0,0.0,0.0,1656.0,1752.0,1328.0,721.0,903.0,972.0,6.0,24.0,9.0,448.0,508.0,641.0,2471.0,2654.0,2409.0,485.0,364.0,141.0,-448.0,-242.0,-74.0,-11.0,-43.0,-105.0,15923.0,14938.0,132.0,31.13,"Business Model [1] Lakshmi Machine Works Limited (LMW) operates a diversified business model spanning multiple industrial sectors, primarily focusing on manufacturing high-quality, precision-engineered products.",Mid,435.0,450.0,247.0,0.09263202725724021,0.09535918626827718,0.07789340901923683,0.08862820751491807,1.0659392154237515,3.390758091993186,502.2666666666667,3059.0,3186.0,2925.0,297.0,165.0,0.5126436781609195,-0.1711111111111111,2704.0,2339.0,1991.0,2704.0,2339.0,1991.0,0.16,0.1923899102180419,0.12405826217980914,0.09,-0.06301369863013699,4.448275862068965,0.0,0.0,0.0,inf,0.0,0.0,15420.733333333334,29.04,5.7,3.39,3.28,22.0,9.21,1.2,16.212,16.212,1.164971471098983,0.01575809199318569
Oricon Enterprises Limited (BSE:513121),BSE:513121,Shipbuilding & Marine,Industrials,504.0,146.0,146.0,478.0,179.0,178.0,142.0,56.0,69.0,13.0,7.0,10.0,32,8,8.0,7%,-93%,-56%,12%,53%,26%,31.0,31.0,31.0,1120.0,1002.0,1144.0,167.0,89.0,113.0,215.0,113.0,148.0,541.0,551.0,338.0,20.0,23.0,16.0,505.0,232.0,395.0,469.0,429.0,687.0,34.0,25.0,58.0,118.0,74.0,-69.0,-176.0,-91.0,1.0,603.0,38.4,,66.02,"Business Overview: [1] [2] OEL is the flagship company of Parijat Enterprises. It is currently in Real Estate, Marine Logistics, Packaging and Petrochemicals. It is in the business of manufacturing, trading and sale of Plastic Closures and Preforms. It has 100% ownership in United Shippers Limited.",Small,-22.0,-26.0,39.0,-0.1506849315068493,-0.1780821917808219,0.07738095238095238,-0.0837953903022396,15.703125,4.13013698630137,105.66666666666669,1098.0,684.0,994.0,379.0,-208.0,-14.090909090909092,5.153846153846154,1175.0,1033.0,1151.0,1288.0,1122.0,1318.0,-0.02,-0.023172905525846704,0.02959028831562974,-0.02,0.0,1.8265306122448979,0.08773291925465838,0.07932263814616755,0.1267071320182094,-2.2,0.14,0.08,610.3333333333333,-43.6,0.47,4.13,4.18,-46.0,27.76,1.4,17.664,18.54975155279503,0.10167130919220056,0.4726027397260274
Saksoft Limited (NSEI:SAKSOFT),NSEI:SAKSOFT,Computer Services,Information Technology,480.0,666.0,762.0,401.0,557.0,625.0,11.0,9.0,7.0,3.0,2.0,4.0,7,10,12.0,21%,22%,25%,9%,9%,8%,10.0,10.0,10.0,308.0,394.0,495.0,21.0,14.0,26.0,122.0,150.0,255.0,196.0,218.0,357.0,0.0,0.0,0.0,18.0,9.0,14.0,248.0,341.0,415.0,70.0,84.0,117.0,-63.0,-59.0,-64.0,-24.0,-11.0,1.0,2458.0,186.0,25.2,66.64,"Service Offerings The company is a leading Digital Transformation Solution Partner for clients across various countries. It provides services like application development, testing & quality control and solutions based on cloud, mobility and Internet of Things (IoT) along with Information Management (IM) and Business Intelligence (BI) solutions. [1]",Small,141.0,111.0,82.0,0.18503937007874016,0.16666666666666666,0.17083333333333334,0.17417979002624673,13.21505376344086,3.225721784776903,66.93333333333334,429.0,350.0,266.0,-26.0,56.0,-0.6382978723404256,-0.02702702702702703,505.0,404.0,318.0,531.0,418.0,339.0,0.27,0.26555023923444976,0.24188790560471976,0.18,0.8495575221238938,2.3544303797468356,0.04896421845574388,0.03349282296650718,0.061946902654867256,35.25,0.07,0.03,2417.0666666666666,15.8,4.55,3.23,3.17,26.0,9.21,1.4,17.664,17.250056497175144,0.9694656488549618,0.08398950131233596
Nagpur Power and Industries Limited (BSE:532362),BSE:532362,Electronics (General),Information Technology,32.83,43.83,46.6,34.64,44.12,46.32,8.86,1.11,3.84,1.2,1.47,1.88,2.63,2.96,2.87,17.70%,3.05%,0.00%,0.00%,0.00%,0.00%,13.1,13.1,13.1,62.6,68.21,68.51,11.03,12.87,15.79,10.29,9.73,11.63,46.8,56.4,55.67,0.05,0.05,0.03,22.88,21.77,21.85,27.29,25.69,31.48,2.45,2.28,-3.95,-0.67,-1.87,3.89,-1.93,-0.39,1.48,179.0,137.0,78.4,61.23,"Business Divisions: [1] a) High, Medium, Low Carbon Ferro Manganese and Silico Manganese Slag Division b) Electronal Division c) Electro Mechanical Division",Micro,2.160000000000001,1.1800000000000008,-0.6100000000000023,0.04635193133047212,0.026922199406799015,-0.018580566554980273,0.018231188060763622,1.3065693430656935,3.841201716738197,5.630666666666667,53.36,47.510000000000005,50.22,3.9499999999999957,-2.1499999999999986,3.629629629629626,-3.406779661016946,81.61,81.30999999999999,75.7,97.4,94.17999999999999,86.73,0.02,0.012529199405393937,-0.007033321803297616,-0.01,0.8602484472049664,1.4765100671140963,0.16211498973305952,0.13665321724357612,0.12717629424651214,1.1489361702127665,0.27,0.14,189.15933333333334,37.61,1.94,3.84,4.06,19.0,18.86,1.6,21.116,20.750268583162217,0.4274053012932221,-0.0834763948497854
GOCL Corporation Limited (BSE:506480),BSE:506480,Chemical (Basic),Materials,498.0,921.0,714.0,494.0,942.0,726.0,252.0,479.0,235.0,57.0,119.0,146.0,9,10,12.0,8%,36%,25%,14%,23%,41%,10.0,10.0,10.0,1142.0,1400.0,1409.0,1595.0,1767.0,1188.0,491.0,321.0,286.0,303.0,313.0,191.0,3.0,1.0,13.0,45.0,49.0,50.0,2886.0,3135.0,2639.0,-62.0,-77.0,40.0,-322.0,173.0,734.0,387.0,-90.0,-800.0,1675.0,339.0,26.4,72.82,"Business [1] The company is in the business of manufacturing and marketing packaged and bulk explosives, and blast initiating devices.",Small,134.0,98.0,61.0,0.1876750700280112,0.10640608034744843,0.12248995983935743,0.13885703673827235,4.941002949852507,2.3459383753501397,577.3333333333334,2702.0,3185.0,2934.0,-448.0,421.0,2.1343283582089554,6.061224489795919,1419.0,1410.0,1152.0,2607.0,3177.0,2747.0,0.05,0.030846710733396284,0.02220604295595195,0.06,0.3631578947368421,0.9837209302325581,0.45569620253164556,0.5561850802644004,0.5806334182744812,0.9178082191780822,1.46,0.41,2285.6666666666665,15.66,0.88,2.35,3.2,20.0,18.86,1.4,17.664,18.20901265822785,0.24680262703076392,-1.0280112044817926
Astec LifeSciences Limited (NSEI:ASTEC),NSEI:ASTEC,Chemical (Specialty),Materials,677.0,628.0,458.0,522.0,551.0,464.0,10.0,13.0,6.0,9.0,21.0,25.0,34,34,36.0,26%,27%,-24%,3%,12%,-6%,20.0,20.0,20.0,377.0,400.0,350.0,279.0,341.0,494.0,221.0,219.0,112.0,340.0,318.0,386.0,23.0,127.0,165.0,0.0,0.0,0.0,534.0,534.0,424.0,24.0,75.0,10.0,-104.0,-113.0,-135.0,80.0,38.0,125.0,1901.0,972.0,,66.74,"Product Portfolio The company offers a range of products and intermediates, including fungicides, insecticides, herbicides, and various chemical compounds, serving global customers and including triazole fungicides, heterocyclic herbicides, sulfonylurea herbicides, synthetic pyrethroids, fluorinated compounds, halides, intermediates, ketones, ethers, alcohols, and many others. [1]",Small,19.0,98.0,164.0,0.04148471615720524,0.15605095541401273,0.24224519940915806,0.14659362366012535,1.955761316872428,4.150655021834061,99.46666666666667,589.0,661.0,557.0,35.0,106.0,-5.2631578947368425,-0.07142857142857142,370.0,420.0,397.0,864.0,761.0,676.0,0.02,0.1287779237844941,0.24260355029585798,-0.03,-1.6504854368932038,-0.5764705882352941,0.5717592592592593,0.4480946123521682,0.41272189349112426,0.7600000000000001,1.74,0.51,2295.5333333333333,41.74,2.66,4.15,5.01,-18.0,24.259999999999998,1.4,17.664,21.435324074074074,0.46974358974358976,0.29475982532751094
J.K. Cement Limited (BSE:532644),BSE:532644,Construction Supplies,Materials,7991.0,9720.0,11556.0,6478.0,8393.0,9485.0,112.0,75.0,129.0,270.0,312.0,453.0,342,462,573.0,33%,34%,33%,17%,27%,20%,77.0,77.0,77.0,4248.0,4607.0,5290.0,4115.0,5292.0,5549.0,2963.0,3331.0,3886.0,6544.0,8467.0,9298.0,1032.0,592.0,464.0,216.0,92.0,368.0,3612.0,4155.0,4672.0,878.0,1377.0,1959.0,-984.0,-1964.0,-1626.0,62.0,741.0,-416.0,37403.0,4834.0,59.3,45.68,"Market Position The company is among the top 10 grey cement manufacturers in India. It is the fifth-largest cement manufacturer in North India . Furthermore, it has become the sixth-largest player in the central region . [1]",Large,2524.0,1639.0,1783.0,0.2184146763586016,0.16862139917695473,0.22312601676886498,0.20338736410147376,7.737484484898634,3.236673589477328,829.2666666666667,5504.0,4839.0,4860.0,110.0,-389.0,-0.6006339144215531,-1.4356314826113483,5367.0,4684.0,4325.0,10916.0,9976.0,8440.0,0.23,0.1642943063352045,0.21125592417061612,0.25,1.9531914893617022,1.1256510416666667,0.5083363869549286,0.5304731355252607,0.48755924170616116,5.571743929359823,1.6,0.37,42122.73333333333,13.6,3.86,3.24,3.65,20.0,9.53,1.0,14.76,12.101400696225724,0.7807053100932306,0.1407061266874351
Milestone Global Limited (BSE:531338),BSE:531338,Construction Supplies,Materials,18.6,15.51,15.51,17.77,14.84,14.46,0.49,0.47,0.25,0.11,0.0,0.01,0.26,0.26,0.33,22.11%,28.41%,23.96%,0.00%,0.00%,0.00%,5.02,5.02,5.02,2.87,3.52,4.25,0.07,0.0,0.0,1.45,1.42,1.25,3.02,3.45,3.14,0.04,0.0,0.0,0.0,0.3,0.31,6.35,6.21,7.07,2.72,1.07,-0.34,0.1,-0.93,0.04,-2.73,0.35,0.14,14.7,29.3,35.0,73.25,"Business Overview: [1] Company has access to 30+ colors of granite. Besides Indian granites, it also deals in South African, Norwegian and Finnish granites. Company has executed prestigious projects like war memorials and town center squares in the USA, Ireland, UK and UAE.",Nano,1.059999999999999,0.6699999999999999,0.9400000000000018,0.06834300451321722,0.043197936814958086,0.05053763440860225,0.05402619191225918,0.5017064846416381,0.9477756286266923,1.3086666666666669,7.38,6.51,6.39,1.04,0.15000000000000036,1.018867924528303,-1.1641791044776115,9.27,8.54,7.89,9.27,8.54,7.96,0.11,0.07845433255269321,0.11809045226130677,0.06,0.0,-5.327586206896562,0.0,0.0,0.008793969849246233,105.99999999999989,0.0,0.0,13.391333333333332,9.63,1.44,0.95,0.86,-9.0,9.21,1.8,22.567999999999998,22.567999999999998,1.4743346007604563,-0.0025789813023855577
APL Apollo Tubes Limited (BSE:533758),BSE:533758,Steel,Materials,13063.0,16166.0,18119.0,12118.0,15143.0,16926.0,40.0,46.0,74.0,44.0,67.0,113.0,109,138,176.0,26%,26%,25%,14%,22%,21%,50.0,55.0,56.0,2414.0,2950.0,3549.0,581.0,873.0,1144.0,1407.0,1973.0,2438.0,1837.0,2580.0,3281.0,504.0,374.0,203.0,91.0,96.0,103.0,2020.0,2801.0,3600.0,652.0,691.0,1112.0,-530.0,-876.0,-916.0,26.0,143.0,27.0,41302.0,1489.0,65.1,28.31,"Product Portfolio As of FY24, The company's product portfolio comprises: Apollo structural (68% of revenues), Apollo Z (28%), Apollo Galv (4%) [1]",Large,1306.0,1090.0,989.0,0.0720790330592196,0.06742546084374614,0.07571002066906529,0.07173817152401034,27.73807924781733,2.2794856228268667,561.4,3906.0,3271.0,2615.0,170.0,90.0,-0.5712098009188361,-0.7211009174311926,3605.0,3005.0,2464.0,4749.0,3878.0,3045.0,0.28,0.2810727178958226,0.3247947454844007,0.22,2.2422502870264065,3.725090036014406,0.24089281954095598,0.22511603919546158,0.19080459770114944,11.557522123893806,0.46,0.16,41884.6,28.26,8.82,2.28,2.31,18.0,9.21,1.0,14.76,13.423044851547694,2.521079727285376,0.050554666372316356
Bedmutha Industries Limited (NSEI:BEDMUTHA),NSEI:BEDMUTHA,Steel,Materials,660.0,687.0,812.0,643.0,670.0,785.0,58.0,62.0,57.0,32.0,34.0,35.0,33,32,27.0,0%,0%,0%,0%,0%,0%,32.0,32.0,32.0,54.0,67.0,88.0,276.0,251.0,235.0,128.0,149.0,211.0,165.0,146.0,158.0,38.0,35.0,25.0,2.0,2.0,3.0,285.0,317.0,380.0,71.0,72.0,74.0,-11.0,-8.0,-28.0,-62.0,-57.0,-51.0,586.0,182.0,17.3,57.05,"Business Overview: [1] [2] [3] BIL is an ISO 9001: 2008 certified  manufacturer and exporter of G I Wire, ACSR Wire, Stay/Guy/Earth Wire 7,19,37  Wire Strands, Spring steel wire, Tyre bead wire, Wire for ropes, etc, and various types of wire and wire products.",Small,62.0,51.0,49.0,0.07635467980295567,0.07423580786026202,0.07424242424242425,0.07494430396854732,3.21978021978022,0.7216748768472906,65.46666666666667,408.0,354.0,325.0,-8.0,8.0,-0.5806451612903226,0.0,120.0,99.0,86.0,355.0,350.0,362.0,0.17,0.1457142857142857,0.13535911602209943,0.2,25.0,-2.25,0.6619718309859155,0.7171428571428572,0.7624309392265194,1.7714285714285714,3.23,0.42,755.5333333333333,8.49,2.13,0.72,0.93,11.0,13.18,1.4,17.664,14.695718309859155,1.4346289752650176,0.034482758620689655
Tata Steel Limited (BSE:500470),BSE:500470,Steel,Materials,243959.0,243353.0,229171.0,180469.0,211053.0,206923.0,1300.0,1569.0,-6005.0,5462.0,6299.0,7508.0,"9,101","9,335",9882.0,17%,56%,328%,16%,50%,-101%,1221.0,1221.0,1247.0,113222.0,101861.0,90788.0,75561.0,84893.0,87082.0,92417.0,97421.0,90195.0,133288.0,146621.0,148814.0,22046.0,31213.0,34356.0,13140.0,8410.0,6258.0,113948.0,99151.0,79885.0,44381.0,21683.0,20301.0,-10905.0,-18179.0,-14253.0,-23401.0,-6981.0,-11097.0,160625.0,129.0,56.7,33.19,"Product Portfolio [1] The companyâs product mix includes flat products such as hot rolled coils, cold rolled coils and galvanised steel, and long products such as wire rods, rebar, ferro alloys, tubes, bearings and wires. The product segments cater to agriculture, automotive, construction, consumer goods, energy and power, engineering and material handling etc.",Large,29756.0,38599.0,68952.0,0.12984190844391305,0.15861320797360212,0.28263765632749765,0.19036425758167094,1245.15503875969,0.7008958376059798,19532.266666666666,120499.0,138774.0,149134.0,-11049.0,-15364.0,-0.8503159026750907,-0.8690121505738491,92035.0,103082.0,114443.0,179117.0,187975.0,190004.0,0.17,0.2053411357893337,0.36289762320793245,0.15,1.601038609166855,0.29866929521931984,0.4861738416789026,0.45161856629870994,0.3976811014504958,3.9632392115077253,1.36,0.32,228174.73333333334,5.76,1.27,0.7,1.0,-3.0,9.709999999999999,1.0,14.76,12.304822099521541,0.8509466680034012,0.06219373306395661
Ansal Buildwell Limited (BSE:523007),BSE:523007,Real Estate (Development),Real Estate,188.0,33.0,41.0,165.0,30.0,23.0,3.0,3.0,3.0,5.0,4.0,4.0,4,1,2.0,42%,196%,37%,0%,0%,5%,7.0,7.0,7.0,104.0,102.0,115.0,30.0,33.0,32.0,330.0,333.0,363.0,5.0,5.0,3.0,0.0,0.0,0.0,42.0,41.0,46.0,424.0,429.0,469.0,61.0,1.0,21.0,-38.0,0.0,0.0,-35.0,-2.0,-5.0,99.8,135.0,7.04,54.83,"Business Overview: [1] Company is in the business of real estate development, construction and promotion of Residential/ Commercial Complexes and Townships. At present, company is executing projects in many cities, viz. Gurgaon, Kochi, Amritsar, Jaipur, Faridabad, Gwalior, Pathankot, Jhansi, etc",Micro,22.0,7.0,28.0,0.5365853658536586,0.21212121212121213,0.14893617021276595,0.2992142493958789,0.7392592592592593,2.4341463414634146,88.13333333333334,515.0,470.0,466.0,15.0,1.0,0.6818181818181818,0.14285714285714285,122.0,109.0,111.0,154.0,142.0,141.0,0.14,0.04929577464788732,0.19858156028368795,0.11,0.6666666666666666,-155.0,0.2077922077922078,0.2323943661971831,0.2127659574468085,5.5,0.41,0.06,43.66666666666667,1.82,0.28,2.43,1.07,-53.0,9.709999999999999,1.6,21.116,18.745922077922074,0.07915057915057915,-0.0
Elpro International Limited (BSE:504000),BSE:504000,Real Estate (Development),Real Estate,72.0,123.0,257.0,46.0,78.0,149.0,1273.0,30.0,30.0,23.0,5.0,25.0,5,5,5.0,17%,27%,20%,0%,8%,12%,17.0,17.0,17.0,1215.0,1247.0,1590.0,56.0,128.0,365.0,92.0,122.0,154.0,193.0,418.0,456.0,0.0,0.0,0.0,1077.0,1012.0,1578.0,110.0,83.0,93.0,-162.0,-136.0,141.0,387.0,34.0,-342.0,-185.0,60.0,202.0,1579.0,93.2,12.4,75.0,"Business Segments 1ELPROPARK - It is part of an integrated development comprising a residential complex, school, mall, and daycare. Elpro City Square - Is Puneâs latest entertainment and lifestyle destination offering the finest in retail and fashion. Elpro - It brings a complete range of Dynamic and High-performance Surge suppression products for the complete spectrum of High & Low voltage [1]",Small,133.0,50.0,49.0,0.5175097276264592,0.4065040650406504,0.6805555555555556,0.5348564494075551,16.94206008583691,6.143968871595332,19.066666666666666,1671.0,1095.0,1187.0,544.0,-122.0,1.518796992481203,-1.76,1607.0,1264.0,1232.0,1972.0,1392.0,1288.0,0.07,0.035919540229885055,0.03804347826086957,0.06,0.23103448275862068,0.49038461538461536,0.18509127789046653,0.09195402298850575,0.043478260869565216,5.32,0.28,0.17,1924.9333333333334,13.95,0.98,6.14,7.49,89.0,9.709999999999999,1.4,17.664,16.19178397565923,0.12082745651151858,1.3307392996108949
Cineline India Limited (NSEI:CINELINE),NSEI:CINELINE,Real Estate (Operations & Services),Real Estate,45.0,141.0,248.0,34.0,116.0,186.0,5.0,27.0,6.0,35.0,34.0,41.0,19,22,31.0,-6%,-138%,21%,0%,0%,0%,15.0,16.0,17.0,94.0,123.0,132.0,322.0,354.0,350.0,18.0,86.0,78.0,361.0,485.0,479.0,3.0,5.0,9.0,0.0,0.0,0.0,84.0,90.0,89.0,10.0,76.0,42.0,11.0,16.0,-14.0,2.0,-94.0,-40.0,311.0,91.2,,69.6,"Business Overview: [1] [2] [3] CIL is a part of the Kanakia Group which has interests in residential & corporate real estate development & construction in Mumbai, hospitality, education, entertainment, etc. Company is in the film exhibition business and it operates multiplex chains â Cinemax , in various parts of India. Additionally, Cineline runs single screen theatres, catering to various towns and cities. All the multiplexes and theatres are run under its brand name Moviemax Apart from its core cinema business, CIL also has a presence in renewable energy. It owns & operates a 0.6 MW windmill facility in Gujarat and a 1.6 MW windmill in Maharashtra",Micro,103.0,59.0,46.0,0.4153225806451613,0.41843971631205673,1.0222222222222221,0.6186615063931468,3.4100877192982457,1.2540322580645162,17.533333333333335,98.0,95.0,87.0,11.0,-60.0,-0.02912621359223301,-0.7457627118644068,149.0,139.0,109.0,499.0,493.0,431.0,0.21,0.11967545638945233,0.10672853828306264,0.34,17.833333333333332,1.5483870967741935,0.7014028056112225,0.718052738336714,0.7470997679814385,2.5121951219512195,3.62,0.61,643.4666666666667,4.8,1.29,1.25,2.59,135.0,11.37,1.6,21.116,14.280128256513024,0.42980935875216636,0.056451612903225805
PTC India Limited (NSEI:PTC),NSEI:PTC,Power,Utilities,16856.0,15674.0,16763.0,15276.0,14563.0,15694.0,23.0,46.0,75.0,757.0,472.0,431.0,101,10,10.0,26%,25%,24%,46%,52%,48%,296.0,296.0,296.0,4427.0,4723.0,4846.0,9771.0,6546.0,4327.0,5387.0,5065.0,5654.0,1693.0,1617.0,43.0,0.0,0.0,0.0,768.0,326.0,284.0,17421.0,14686.0,14796.0,3049.0,3575.0,2451.0,46.0,168.0,-519.0,-2788.0,-4019.0,-2042.0,3990.0,135.0,8.2,16.22,"Pioneer in Power Trading PTC undertakes trading activities which include long term trading of power generated from large power projects as well as short term trading arising as a result of supply and demand mismatches. It is co - promoter of Indiaâs first electricity exchange (IEX) and does Cross Border Trade with Nepal, Bhutan & Bangladesh. [1] [2]",Small,1500.0,1583.0,2337.0,0.08948278947682396,0.10099527880566543,0.13864499288087329,0.10970768705445422,29.555555555555557,0.23802422000835172,3126.866666666667,15080.0,15012.0,18189.0,-521.0,-2855.0,-0.6933333333333334,-1.6974099810486418,5142.0,5019.0,4723.0,9469.0,11565.0,14494.0,0.16,0.13687851275399915,0.16123913343452462,0.2,-0.5195610687022901,0.40355069989757597,0.4569648326116802,0.5660181582360571,0.674141023871947,3.480278422273782,1.49,0.29,5190.133333333333,3.44,0.55,0.24,0.31,-0.0,10.59,1.4,17.664,14.431430774104975,1.1084440917807314,0.030961045158981088
