id,count,stock,url,date,author,snippet,,,
574,4,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/Stocksified_/status/1888950232899002480,45698.58108,Stocksified_,"2. Increased Holdings:
HDFC Bank Limited – From 7.50% to 8.11%
Bajaj Holdings &amp; Investment Limited – From 6.25% to 6.85%
Coal India Limited – From 5.95% to 6.15%
ITC Limited – From 4.50% to 4.94%",,,
575,5,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/englopath/status/1885162709697609936,45688.1295,englopath,"Q3 Result FY2024-25: BAJAJ HOLDINGS &amp; INVESTMENT LIMITED
#englopath
#Q3_Result_FY2024_25
#StockMarketIndia
#BAJAJ_HOLDINGS_And_INVESTMENT https://t.co/WONoa7YCnK",,,
576,6,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/Marketinfo27/status/1884931481035808953,45687.49144,Marketinfo27,"Q3 Result of Bajaj Holdings &amp; Investment Limited

#BajajHolding #Investment #Q3Results #Q3FY25Results #stockmarketcrash #StockToWatch #INDvsENG https://t.co/8kW5HFLTx3",,,
577,7,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/Onemetric_in/status/1875475601227653290,45661.39817,Onemetric_in,"Bajaj Holdings &amp; Investment Limited | #BAJAJHLDNG

Bajaj Holdings &amp; Investment Limited will hold a board meeting on January 30, 2025, to approve unaudited Q3 and 9M FY25 financial results.  The trading window for company insiders is closed from January 1, 2025, to February 1,… https://t.co/qbPCS5gCgL",,,
578,8,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/scoutquest/status/1869449162972074351,45644.76837,scoutquest,"#BAJAJHLDNG | 📌 Bajaj Holdings &amp; Investment Limited acquired shares of NTPC LTD on December 18, 2024, valued at Rs. 10.26 Crore on the acquisition date and Rs. 35.68 Crore cumulatively. 
Details: https://t.co/PRuHLauAeK

⚡ AI powered update by https://t.co/v2QhaEHM6P

Check-out…",,,
579,9,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/Onemetric_in/status/1869353005793046832,45644.50303,Onemetric_in,"💼 #BajajHoldings Acquires NTPC Shares

💡 Bajaj Holdings &amp; Investment Limited (BHIL) has acquired a 0.0103% stake in NTPC Ltd.

📌 Key Details:
1️⃣ Investment Value: ₹35.68 crore.
2️⃣ Date of Acquisition: December 18, 2024.
3️⃣ Nature of Transaction:
•Acquired via stock…",,,
580,10,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/thebigbulldeals/status/1869184644325007847,45644.03844,thebigbulldeals,"Bajaj Holdings &amp; Investment Limited announced acquiring shares in Tata Consultancy Services Ltd and NTPC Ltd on December 17, 2024. https://t.co/BbTY5MO502",,,
581,11,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/scoutquest/status/1869099249977393486,45643.8028,scoutquest,"#BAJAJHLDNG | 📌 Bajaj Holdings &amp; Investment Limited announced acquiring shares in Tata Consultancy Services Ltd and NTPC Ltd on December 17, 2024. 

Details: https://t.co/j61aMc4OcI

⚡ AI powered update by https://t.co/v2QhaEHM6P

Check-out https://t.co/v2QhaEHM6P to receive…",,,
582,12,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/scoutquest/status/1866968033413173611,45637.92176,scoutquest,"#BAJAJHLDNG | 📌 Bajaj Holdings &amp; Investment Limited announced acquiring shares in NTPC LTD and TATA CONSULTANCY SERVICES LTD on 11 Dec 2024. The acquisitions via stock exchanges cost Rs. 18.41 Crore and Rs. 65.14 Crore respectively.

Details: https://t.co/kZCRKlWpbj

⚡ AI…",,,
583,13,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/Onemetric_in/status/1863804944370807190,45629.1933,Onemetric_in,"Stock Name:  Bajaj Holdings &amp; Investment Limited 
Alert Type:  Price higher than previous day high price  🚨
LTP:  10527.3 
Time:  2024-12-03 09:35 
Previous day high:  10446.2 

Get ⚡ instant stock alerts on https://t.co/TEIzYxmwdO",,,
584,14,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/baro_jwngma/status/1862533126393929825,45625.68375,baro_jwngma,"Bajaj Holdings &amp; Investment Limited acquired a 0.0079% stake in Mphasis for Rs 4.44 crore, increasing total investment to Rs 70.9 crore.",,,
585,15,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/baro_jwngma/status/1862530976989245806,45625.67781,baro_jwngma,"Bajaj Holdings &amp; Investment Limited is acquiring a 0.0502% stake in Mphasis Ltd for Rs 28.91 crore on November 27, 2024.",,,
586,16,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/DalalStreethour/status/1856357557176066156,45608.64242,DalalStreethour,🚨 #InvestmentUpdate | #BAJAJHLDNG 📌 ,,,
587,17,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/wegro_app/status/1856356054193590542,45608.63828,wegro_app,"📊 𝗕𝗔𝗝𝗔𝗝 𝗛𝗢𝗟𝗗𝗜𝗡𝗚𝗦 &amp; 𝗜𝗡𝗩𝗘𝗦𝗧𝗠𝗘𝗡𝗧 𝗟𝗜𝗠𝗜𝗧𝗘𝗗 | #BAJAJHLDNG
📌 𝗜𝗡𝗦𝗜𝗚𝗛𝗧: Bajaj Holdings &amp; Investment Limited (BHIL) has acquired 0.0013% of HDFC Bank on 12 November 2024, increasing its cumulative holding to 0.0740%. The total cost of acquisition was…",,,
588,18,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/wegro_app/status/1854946735355052111,45604.74929,wegro_app,"📊 𝗕𝗔𝗝𝗔𝗝 𝗛𝗢𝗟𝗗𝗜𝗡𝗚𝗦 &amp; 𝗜𝗡𝗩𝗘𝗦𝗧𝗠𝗘𝗡𝗧 𝗟𝗜𝗠𝗜𝗧𝗘𝗗 | #BAJAJHLDNG
📌 𝗜𝗡𝗦𝗜𝗚𝗛𝗧: Bajaj Holdings &amp; Investment Limited (BHIL) has disclosed an acquisition of shares in HDFC BANK LIMITED on November 8, 2024, costing INR 26.32 Cr. This brings BHIL's total…",,,
589,19,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/scoutquest/status/1854589517728195062,45603.76356,scoutquest,"#BAJAJHLDNG | 📌 Bajaj Holdings &amp; Investment Limited acquired shares in HDFC Bank and Indus Towers on 7th Nov 2024 via stock exchanges. The costs were Rs. 472.38 Crore and Rs. 46.43 Crore respectively. 

Details: https://t.co/ofP1gGjdAG

⚡ AI powered update by…",,,
590,20,Bajaj Holdings & Investment Limited (BSE:500490),https://twitter.com/wegro_app/status/1854500287366717947,45603.51734,wegro_app,"📊 𝗕𝗔𝗝𝗔𝗝 𝗛𝗢𝗟𝗗𝗜𝗡𝗚𝗦 &amp; 𝗜𝗡𝗩𝗘𝗦𝗧𝗠𝗘𝗡𝗧 𝗟𝗜𝗠𝗜𝗧𝗘𝗗 | #BAJAJHLDNG
📌 𝗜𝗡𝗦𝗜𝗚𝗛𝗧: Bajaj Holdings &amp; Investment Limited (BHIL) has acquired shares of HDFC BANK LIMITED and Indus Towers Ltd on November 7, 2024, for Rs. 36.75 Cr and Rs. 8.52 Cr respectively. These…",,,
591,1,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922929612583207380,45792.3463,BritanniaIndLtd,@BasavaR42563566 Sorry for the bad experience. Please share your contact and location details via DM for us to get this checked right away! https://t.co/8m3UItFBZi,,,
592,2,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922926027896127746,45792.3364,BritanniaIndLtd,"@Prathamesh_100 We apologize for any inconvenience caused. Please send us your contact and location details via DM, so we can address this issue promptly. https://t.co/8m3UItFBZi",,,
593,3,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922923280962552260,45792.32883,BritanniaIndLtd,@Bro_Aggarwal Sorry for the bad experience. Please share your contact details via DM for us to get this checked right away! https://t.co/8m3UItFBZi,,,
594,4,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922883391768133829,45792.21875,BritanniaIndLtd,@RR97338 We would like to look into your highlighted concern at the earliest possible. Could you please send us your contact details and location via DM? https://t.co/8m3UItF49K,,,
595,5,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922882119505727543,45792.21524,BritanniaIndLtd,@AnkitKu59368070 We are looking into this and will get back with an update shortly.,,,
596,6,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922619179045142912,45791.48966,BritanniaIndLtd,@VINAY09253862 We’re sorry to see you disappointed. Please DM us your contact and location details for us to take action on your complaint. https://t.co/8m3UItF49K,,,
597,7,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922549974019047472,45791.29869,BritanniaIndLtd,"@SSiddiqui19489 Hi Sajid, thanks for informing us. This is a fake job offer. Some agencies falsely claim to offer Britannia jobs and ask for payment. Please note, Britannia never charges any fees during recruitment.",,,
598,8,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922520204317253990,45791.21655,BritanniaIndLtd,@Masoomkyp Glad to know that your concern has been addressed. Have a Good day!,,,
599,9,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922232092726898738,45790.4215,BritanniaIndLtd,"@SSiddiqui19489 We would like to understand your concern in detail. Kindly share your contact details and location with us on feedback@britindia.com, or you can contact us on our toll-free Numbers: 1800 425 4449 / 1800 3000 4530.",,,
600,10,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/sherl0ckai/status/1922175524249432562,45790.26541,sherl0ckai,"Britannia Industries Limited Q4 FY25 Earnings Call Summary (@BritanniaIndLtd)

https://t.co/7y4KH8pdFJ",,,
601,11,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1922155636508270797,45790.21053,BritanniaIndLtd,@RameshAvk We would like to look into your highlighted concern at the earliest possible. Could you please share your contact details and location via DM? https://t.co/8m3UItF49K,,,
602,12,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/dhananjai411/status/1922139588073591024,45790.16625,dhananjai411,"Yesterday (12 May 2025), Britannia Industries Limited (BIL) gave commentary on their performance in the four quarters of FY’25.

And the shares have risen to 3.17% with a breakout, as seen below; https://t.co/KwPgkMAiXU",,,
603,13,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921827944470921720,45789.30627,BritanniaIndLtd,@smjain_9247 We are investigating the matter and will soon connect with you regarding the same. Appreciate your patience in the interim.,,,
604,14,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921825445948826031,45789.29938,BritanniaIndLtd,"@Dhiyayuva3110 We're sorry to hear about your experience. Kindly share your contact and location details via DM, and we'll look into this immediately. https://t.co/8m3UItF49K",,,
605,15,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921794269381062739,45789.21334,BritanniaIndLtd,@rajeevpn We'd like to address your concern as soon as possible. Could you please send us your contact details and location via DM? https://t.co/8m3UItF49K,,,
606,16,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921791991303565747,45789.20706,BritanniaIndLtd,@AnkitKu59368070 We apologize for the delay. Our team is reviewing your query and will get back to you with an update as soon as possible.,,,
607,17,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921459286359642580,45788.28897,BritanniaIndLtd,@AnkitKu59368070 We are investigating the matter and will soon connect with you regarding the same. Appreciate your patience in the interim.,,,
608,18,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921420760024793565,45788.18266,BritanniaIndLtd,@khurshe56443756 That doesn’t look like how it should be! Please DM us your postal address and contact details for us to take it further. https://t.co/8m3UItF49K,,,
609,19,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921417003945931150,45788.17229,BritanniaIndLtd,@Vikasag19694274 We would like to look into your highlighted concern at the earliest possible. Could you please share your contact details and location via DM? https://t.co/8m3UItF49K,,,
610,20,Britannia Industries Limited (NSEI:BRITANNIA),https://twitter.com/BritanniaIndLtd/status/1921126881220235266,45787.3717,BritanniaIndLtd,@Sachin_Sydney We would like to look into your highlighted concern at the earliest possible. Could you please share your contact details and location via DM? https://t.co/8m3UItF49K,,,
611,1,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/BrandStoryboard/status/1922510464224834032,45791.18966,BrandStoryboard,"Godrej Consumer Products Limited (GCPL) is rewriting the rulebook on brand building, embracing a new model of in-housing that places agility, creativity, and business integration at its core. 

https://t.co/5WHewRQtfY",,,
612,2,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/cqnow_/status/1920336048858579032,45785.18942,cqnow_,"🟩 Godrej Consumer Products Limited: 

Nuvama and Motilal Oswal have reiterated their Buy ratings on Godrej Consumer Products, highlighting its long-term growth potential driven by sector recovery and strategic category focus.
https://t.co/BPdvujUmiM",,,
613,3,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/mystockedge/status/1920106845210833146,45784.55694,mystockedge,"Godrej Consumer Products Limited has reported total revenue of Rs 3,671.61 crores, up by 6.4% (YoY) &amp; profit after tax of Rs 411.9 crores in Q4 FY 2025
#SEnews #GODREJCP

To view this stock in StockEdge click here
https://t.co/8DQtF0B3YJ",,,
614,4,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/SmarTradingA/status/1919759185224597658,45783.59758,SmarTradingA,"Godrej Consumer Q4 Results: Turns Profitable, Revenue Rises 6.2% YoY

#GODREJCP #Q4RESULT #Q4FY25 

Godrej Consumer Products Limited👇👇 https://t.co/cm6zfDw6Cn",,,
615,5,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/equitybulls/status/1919757356826591621,45783.59253,equitybulls,"Godrej Consumer Products Limited declares interim dividend of Rs. 5 for FY2026

https://t.co/zfmjXu1f53",,,
616,6,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/gaze_observer/status/1919746779588792827,45783.56336,gaze_observer,"Godrej Consumer Products Limited Q4 FY25 Results:-

Total Revenue from operations 3597.95 cr vs 3385.61 cr YoY up 6.27% YoY &amp; down -4.52% QoQ

PAT 411.90 cr vs -1893.21 cr YoY &amp; 498.31 cr QoQ
down -17.3% QoQ
in Q4 FY24 Exceptional loss of 2375 cr  

#Godrej #Q4Results #Q4FY25 https://t.co/uiKpyD0V9o",,,
617,7,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/TheMainstream7/status/1919333083146273075,45782.42177,TheMainstream7,"Hilda Kitti Steps In as Chief Marketing Officer at Godrej Consumer Products Limited, Indonesia

#TheMainstream #HildaKitti #GodrejIndonesia #MarketingLeadership #CMOUpdate #FMCGInnovation https://t.co/mmj8fjEiaZ",,,
618,8,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/EhrenbergBass/status/1916692010985218480,45775.1338,EhrenbergBass,"The Institute is excited to announce another new sponsor of the Institute. We would like to thank Godrej Consumer Products Limited for their support and look forward to guiding them on their journey into evidence-based marketing. 

Learn more at https://t.co/vVORwHR8tm https://t.co/flHcMRqQi5",,,
619,9,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/cqnow_/status/1915239691965628463,45771.12616,cqnow_,"🟩 Godrej Consumer Products Limited: 

The stock is recommended for a buy with a target of 1,370 and a stop-loss at 1,230, as it shows positive momentum after retesting its key long-term average and forming a new buying pivot.
https://t.co/lTbE9YBLS7",,,
620,10,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/Indian_Retailer/status/1911639856544940328,45761.19251,Indian_Retailer,"Godrej Pet Care, a subsidiary of Godrej Consumer Products Limited, has officially entered the pet food segment with the launch of its new brand, Godrej Ninja. The...

Read more: https://t.co/Cffxd14aqt

#retail #business #market #news #update #Godrejconsumer #Petcare #brandlaunch https://t.co/SOIvFvq3PT",,,
621,11,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/businessline/status/1909144392041984441,45754.30633,businessline,"Godrej Consumer Products Limited projects mid-single digit UVG and high-single digit revenue growth for Q4 FY25. Home Care drives growth; Personal Care faces rebalancing. EBITDA margins stable despite high inflation. Positive international results. #GCPL

https://t.co/CPRoa8USCs",,,
622,12,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/scanx_trade/status/1909079499498565831,45754.12727,scanx_trade,"Godrej Consumer Products Ltd (GODREJCP)
on NSE: 1156.60 (0.00%)

Godrej Consumer Products Forecasts Robust Growth Amid Cost Pressures in Q4 FY25

View: Positive

Godrej Consumer Products Limited (GCPL) anticipates mid-single digit Underlying Volume Growth and high single-digit… https://t.co/X58u99a8z0",,,
623,13,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/afaqs/status/1907322975751393569,45749.28019,afaqs,"Neeraj Senguttuvan, VP &amp; Head of Marketing at Godrej Consumer Products Limited, unveils a bold plan to partner with stylists and expand to 30,000 salons in the next few years.
Read on: https://t.co/LBh2JHj3Kf

#godrej #marketing #marketingstrategy #stylists #salon #interview…",,,
624,14,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/BusinessRemedie/status/1899434179865055550,45727.51125,BusinessRemedie,"Godrej Consumer Products Limited ने पहले Integrated Manufacturing Plant का शुभारंभ किया
https://t.co/RYuKaW2X1d
व्यापार और विकास से जुडी ख़बरों के लिए यहाँ क्लिक करें
https://t.co/ep1vGrM93k
https://t.co/3ZZIskmD6L
https://t.co/l0s1GeKsSp https://t.co/zQV8hqICzc",,,
625,15,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/xpresstn/status/1899384813465031122,45727.37503,xpresstn,"#TamilNadu CM #MKStalin inaugurated Godrej Consumer Products Limited’s first integrated green-field manufacturing facility in #Chengalpattu.
https://t.co/vc4IUnOWhU",,,
626,16,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/Guidance_TN/status/1899072986247811400,45726.51455,Guidance_TN,"Innovation Meets Inclusivity: Tamil Nadu's New Godrej Plant Sets a New Benchmark for Growth

Tamil Nadu's undeniable leadership in driving both economic growth and social progress is further solidified with the launch of Godrej Consumer Products Limited’s (GCPL) integrated… https://t.co/9z58vVLChZ",,,
627,17,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/THChennai/status/1899062703492108497,45726.48618,THChennai,"#TamilNadu Chief Minister #MKStalin, on Monday, inaugurated Godrej Consumer Products Limited’s ₹515-crore manufacturing facility in Thiruporur taluk of #Chengalpattu district near #Chennai.
https://t.co/6khBZI4Jus",,,
628,18,Godrej Consumer Products Limited (NSEI:GODREJCP),https://twitter.com/scoutquest/status/1899016402134306984,45726.3584,scoutquest,"#GODREJCP | 📌 Godrej Consumer Products Limited has opened a new manufacturing facility in Chengalpattu, Chennai, for home and personal care products. It will employ over 1000 people, focusing on empowering women, LGBTQIA+, and people with disabilities, with sustainability and…",,,
629,1,Cipla Limited (NSEI:CIPLA),https://twitter.com/fundzbazar_b/status/1922906398309941599,45792.28223,fundzbazar_b,"Cipla Limited Q4FY25 Results.

🔗 Disclaimer: https://t.co/bIXRe8RR5s

#CIPLA #FinancialResults #Q4Results #Q4FY25Results #QuarterlyResults #Resultupdate #FundzBazarBroking https://t.co/0E631uyyAc",,,
630,2,Cipla Limited (NSEI:CIPLA),https://twitter.com/BatraHedge/status/1922516741109731359,45791.20699,BatraHedge,"Here are the key highlights from Cipla Limited’s Q4 FY2025 earnings call, held on May 13, 2025 https://t.co/T39qxWKWI3",,,
631,3,Cipla Limited (NSEI:CIPLA),https://twitter.com/sherl0ckai/status/1922309357288755367,45790.63472,sherl0ckai,"Cipla Limited Q4 FY '25 Earnings Call Summary (@Cipla_Global)

https://t.co/wtI6UtUdZG",,,
632,4,Cipla Limited (NSEI:CIPLA),https://twitter.com/about_nav/status/1922218519585869849,45790.38405,about_nav,"#Results Updates:

1. #Cipla Limited
2. Patel Engineering (#PATELENG)
3. Jubilant Ingrevias (#JUBLINGREA)
4. #TAJGVK Hotels
5. Sterling Tools (#STERTOOLS)
6. Hero MotoCorp (#HEROMOTOCO)

#Q4Results #Q4FY25 #Nifty #niftycrash #stockmarketcrash #BEL #Infosys #srf https://t.co/KW5FosuU6d",,,
633,5,Cipla Limited (NSEI:CIPLA),https://twitter.com/sherl0ckai/status/1922202888366879018,45790.34093,sherl0ckai,"Quarterly Consolidated Financial Report for Cipla Limited (@Cipla_Global)

https://t.co/YVucARRB5X",,,
634,6,Cipla Limited (NSEI:CIPLA),https://twitter.com/ETBrandEquity/status/1920509237739876650,45785.66734,ETBrandEquity,"Best Moment Marketing Campaign - Lay's &amp; Spark Foundry under the division of @PublicisGroupe - No Lay's No Game
Best Personalization Strategy - Cipla Limited - @Cipla_Global 
Best Regional or Rural Campaign - Godrej Agrovet &amp; Covana - JAGRUK BANIYE, PYNA CHUNIYE",,,
635,7,Cipla Limited (NSEI:CIPLA),https://twitter.com/equitybulls/status/1910617028215386507,45758.37003,equitybulls,"Cipla Limited receives USFDA final approval for ANDA Protein-bound Paclitaxel

@Cipla_Global #USFDA #FinalApproval #ANDA #ProteinboundPaclitaxel 

https://t.co/lWLSbZyqV0",,,
636,8,Cipla Limited (NSEI:CIPLA),https://twitter.com/ModernRetina/status/1904111199941492931,45740.41737,ModernRetina,"Formosa Pharmaceuticals and Cipla Limited enter into an exclusive licensing agreement for the commercialization of clobetasol propionate ophthalmic suspension, 0.05% (APP13007) for post-operative inflammation and pain following ocular surgery.

Read more: https://t.co/jrfBrCqf0S",,,
637,9,Cipla Limited (NSEI:CIPLA),https://twitter.com/OphthTimes/status/1903944952515629306,45739.95861,OphthTimes,"Formosa Pharmaceuticals and Cipla Limited have entered into an exclusive licensing agreement for the commercialization of clobetasol propionate ophthalmic suspension, 0.05% (APP13007) for post-operative inflammation and pain following ocular surgery.

https://t.co/mSR5Bjz6N7",,,
638,10,Cipla Limited (NSEI:CIPLA),https://twitter.com/ModernRetina/status/1903612736397086867,45739.04188,ModernRetina,"Formosa Pharmaceuticals and Cipla Limited enter into an exclusive licensing agreement for the commercialization of clobetasol propionate ophthalmic suspension, 0.05% (APP13007) for post-operative inflammation and pain following ocular surgery.

Read more: https://t.co/jrfBrCqf0S",,,
639,11,Cipla Limited (NSEI:CIPLA),https://twitter.com/OphthTimes/status/1903446873324863814,45738.58418,OphthTimes,"Formosa Pharmaceuticals and Cipla Limited have entered into an exclusive licensing agreement for the commercialization of clobetasol propionate ophthalmic suspension, 0.05% (APP13007) for post-operative inflammation and pain following ocular surgery.

https://t.co/mSR5BjzECF",,,
640,12,Cipla Limited (NSEI:CIPLA),https://twitter.com/ModernRetina/status/1903190255504613844,45737.87605,ModernRetina,"Formosa Pharmaceuticals and Cipla Limited enter into an exclusive licensing agreement for the commercialization of clobetasol propionate ophthalmic suspension, 0.05% (APP13007) for post-operative inflammation and pain following ocular surgery.

Read more: https://t.co/jrfBrCpHbk",,,
641,13,Cipla Limited (NSEI:CIPLA),https://twitter.com/EquiNews_India/status/1901920564111147086,45734.37237,EquiNews_India,"Cipla Limited has entered into an exclusive licensing agreement with Taiwan-based Formosa Pharmaceuticals to commercialize clobetasol propionate ophthalmic suspension, 0.05%, across 11 countries, including India, Nepal, Sri Lanka, Bangladesh, Malaysia, Myanmar, Kenya, Nigeria,…",,,
642,14,Cipla Limited (NSEI:CIPLA),https://twitter.com/InvestWithAkhil/status/1897954056766955973,45723.4269,InvestWithAkhil,"🚨PPFAS Updates for February 2025!

📈 Increase in Share Count By:

🔹Cipla Limited: +25%
(Quantity increased from 62,23,549 to 77,55,553)

🔹Zydus Lifesciences Limited: +30%
(Quantity increased from 89,59,127 to 1,14,79,604)

🔹Mahindra &amp; Mahindra Limited: +8%
(Quantity… https://t.co/GtrgM5tzNS",,,
643,15,Cipla Limited (NSEI:CIPLA),https://twitter.com/Dzambhala_io/status/1892042154593099848,45707.11315,Dzambhala_io,"Cipla Limited has completed an investment of approximately ₹425 Crore in its wholly owned subsidiary, Cipla Medpro South Africa Proprietary Ltd as part of plans to expand in South Africa 

#Cipla",,,
644,16,Cipla Limited (NSEI:CIPLA),https://twitter.com/Marketinfo27/status/1891891846072156600,45706.69838,Marketinfo27,"#Cipla Limited has completed an investment of approximately ZAR 900 million (South African Rand) in its wholly-owned subsidiary, Cipla Medpro South Africa Proprietary Limited, in exchange for 40,742,417 shares, as of February 18, 2025
#stockmarketsindia #FIIs #Optionselling #DIIs",,,
645,17,Cipla Limited (NSEI:CIPLA),https://twitter.com/ETPharma/status/1888210601085931607,45696.54008,ETPharma,"Med-Device Leader of the Year – Dr. Anand Sivaraman (Winner)
Pharma CEO of the Year – Achin Gupta, Global COO, Cipla Limited (Winner)",,,
646,18,Cipla Limited (NSEI:CIPLA),https://twitter.com/InvestWithAkhil/status/1887944320919212359,45695.80529,InvestWithAkhil,"🚨BREAKING: PPFAS Updates for January 2025!

📈 Increase in Share Count By:

🔰Mahindra &amp; Mahindra Limited: +60.97%
🔰Narayana Hrudayalaya Limited: +55.55%
🔰Kotak Mahindra Bank Limited: +18.17%
🔰Cipla Limited: +17.62%
🔰HDFC Bank Limited: +7.88%
🔰Coal India Limited: +6.20%… https://t.co/gFJKAu1v8G",,,
647,1,Bharat Petroleum Corporation Limited (NSEI:BPCL),https://twitter.com/cnss_msruas/status/1922512606947913741,45791.19558,cnss_msruas,"Dr. D.C. Patra (Ph D) is a member of the Board of Advisors at the Centre for National Security Studies (CNSS). A seasoned professional in the energy sector since 1987, he retired as Executive Director (Planning) at Bharat Petroleum Corporation Limited (BPCL) in 2021. https://t.co/d8DH8D5QRp",,,
648,2,Bharat Petroleum Corporation Limited (NSEI:BPCL),https://twitter.com/OmmcomNews/status/1920788797979066779,45786.43877,OmmcomNews,"Amid rising tensions between India and Pakistan, state-run oil marketing companies Indian Oil Corporation (IOC) and Bharat Petroleum Corporation Limited (BPCL)...

#OmmcomNews 
https://t.co/UDJR9ixf0h",,,
649,3,Bharat Petroleum Corporation Limited (NSEI:BPCL),https://twitter.com/BPCLimited/status/1920057946035138941,45784.422,BPCLimited,"Fanning the Winds of Change: BPCL Awards Contracts for 100 MW Wind Energy Projects

Bharat Petroleum Corporation Limited (BPCL) has taken a decisive leap in its green energy transition by awarding contracts for two 50 MW windfarm projects—one each in Madhya Pradesh and… https://t.co/khYhCCYW4x",,,
650,4,Bharat Petroleum Corporation Limited (NSEI:BPCL),https://twitter.com/1981RAHULDEY/status/1919685368435405105,45783.39389,1981RAHULDEY,BHARAT PETROLEUM CORPORATION LIMITED !!!!!!!   MY 'FULELLING PARTNER' GOVT OF INDIA ( BPCL 'NEW TOWN' KOLKATA ) 06/05/2025  - RAHUL https://t.co/1Lu9DiMWKS,,,
651,5,Bharat Petroleum Corporation Limited (NSEI:BPCL),https://twitter.com/The_Tradesman1/status/1919408089083891805,45782.62874,The_Tradesman1,"🚨 Saudi Aramco is expected to acquire a 20% stake in two new refineries being developed by India's state-owned companies, Bharat Petroleum Corporation Limited (BPCL) and Oil and Natural Gas Corporation (ONGC). This move aligns with Saudi Arabia's strategy to secure a stable… https://t.co/StBSDJP5b1",,,
652,6,Bharat Petroleum Corporation Limited (NSEI:BPCL),https://twitter.com/wegro_app/status/1919318215458431001,45782.38074,wegro_app,"Petronet LNG announced changes to its board of directors. Shri G. Krishnakumar ceased to be a Nominee Director (BPCL) on May 1, 2025, due to his superannuation as Chairman &amp; Managing Director of Bharat Petroleum Corporation Limited on April 30, 2025. Shri Sanjay Khanna, Director…",,,
